source_id,development,source_type,title,publisher,published_date,retrieved_at,source_url,local_path,sha256,page_or_section,exact_excerpt,event_type,event_date,date_precision,mode,scope,confidence,review_status,notes,cand_id,cand_id_namespaced,cohort_type,landing_url,file_kind,event_date_normalized,event_date_lower,event_date_upper,line_name,promise_verb_원문표기,http_status,bytes,local_text_path,excerpt_found,excerpt_sim,review_issue,reject_reason,pairable,commitment_version,dup_of,block_name,document_version,version_status,supersedes_source_id,attachment_source_url,attachment_local_path,attachment_sha256,service_headway,service_first,service_last,timetable_effective_date,event_date_basis,evidence_role,document_verified,verification_method,verified_at,pdf_id,raw_pdf_path,pdf_sha256,pdf_match_method,pdf_match_confidence,pdf_disposition,pdf_extraction_status,pdf_page_count,pdf_text_chars,excerpt_source_path,excerpt_char_start,excerpt_char_end,plan_confirmed_date,target_completion_date,target_date_precision,human_verified,human_verifier,human_verified_at,human_check_items,censored,as_of_date,censoring_evidence_source_id,clue_url,contradiction_flag,contradiction_note
SRC-PDF-076-OCCU-1,김포 한강,official_pdf,김포한강Ac-05블록(센트럴블루힐)10년공공임대주택리츠예비입주자모집공고문(26.08.25),한국토지주택공사,,2026-09-02T18:18:06+09:00,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=68207078,data/raw/evidence/김포한강Ac-05블록(센트럴블루힐)10년공공임대주택리츠예비입주자모집공고문(26.08.25).pdf,bff83f4d343364fcf84955d49a59748b9f82b4116f02cfbfb70ca9e5c3ba6b9d,PDF p.4,"이 설치되지 않습니다. ※ 난방방식은 지역난방, 구조는 철근콘크리트 벽식, 지붕은 평지붕입니다. ※ 공가세대수에는 하자보수 진행 등으로 즉시 공급이 어려운 세대가 포함되어 있습니다. ※ 청약신청은 주택 타입별로 공급물량이 있는 유형에 한하여 신청가능하며 추후 다른 주택타입으로 변경 불가함 ※ 공가발생에 따라 입주시기가 다르며 정확한 입주 시기는 추후 계약체결시 안내할 예정입니다. 임대기간 및 임대조건 ■ 임대기간 • 이 주택의 임대기간은 최초 입주지정기간 종료일(2017.10.31)로부터 10년이며, 임대기간 종료 후 분양 전환되는 주택입니다. (만기분양전환 개시 예정월 : 2027년11월) • 이 주택의 임대차계약기간은 2년이며, 계속 거주를 희망하는 경우에는「공공주택 특별법」등 관계법령에서 정한 입주자요건을 충족하는 분에 한하여 2년 단위로 임대차계약을 갱신할 수 있으며, 만기분양전환 시까지 잔여기간이 2년 미만인 경우 그 잔여기간을 임대차계약기간으로 합니다.",occupancy_planned_block,2027,year,,block,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-076-occupancy_planned_block,PDF-076-occupancy_planned_block,2G_historical,,pdf,2027-12-31,2027-01-01,2027-12-31,,예정,LOCAL_FILE,406347,data/staged/pdf_text/bff83f4d343364fcf84955d49a59748b9f82b4116f02cfbfb70ca9e5c3ba6b9d.txt,Y,1.000,,,False,1,,AC-05,v1,superseded,,,,,,,,,PDF p.4,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-076,data/raw/evidence/김포한강Ac-05블록(센트럴블루힐)10년공공임대주택리츠예비입주자모집공고문(26.08.25).pdf,bff83f4d343364fcf84955d49a59748b9f82b4116f02cfbfb70ca9e5c3ba6b9d,title_development_event,0.822,new_or_weak_match,success,15,28563,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-077-OCCU-1,김포 한강,official_pdf,김포한강센트럴블루힐10년공공임대주택리츠예비입주자모집공고(25.10.28),한국토지주택공사,,2026-09-02T18:18:06+09:00,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=64029507,data/raw/evidence/김포한강센트럴블루힐10년공공임대주택리츠예비입주자모집공고(25.10.28).pdf,b0c5c614416bcefdea6f27d7eb88f9a6be6c9a728f9a8bc0380f9356db04e18d,PDF p.4,"동의 공용부분 실제 면적과 일치하는 것은 아니며 동일한 주택형의 경우라도 해당 세대 주거공용부분은 동·호별로 형태 및 면적 등이 다소 차이가 있을 수 있습니다. ※ 최상층세대에 다락방이 설치되지 않습니다. ※ 난방방식은 지역난방, 구조는 철근콘크리트 벽식, 지붕은 평지붕으로 시공됩니다. ※ 공가발생에 따라 입주시기가 다르며 정확한 입주 시기는 추후 계약체결시 안내할 예정입니다. 임대기간 및 임대조건 ■ 임대기간 • 이 주택의 임대기간은 최초 입주지정기간 종료일(2017.10.31.)로부터 10년이며, 임대기간 종료 후 분양 전환되는 주택입니다. • 이 주택의 임대차계약기간은 2년이며, 계속 거주를 희망하는 경우에는「공공주택 특별법」등 관계법령에서 정한 입주자 요건을 충족하는 분에 한하여 2년 단위로 임대차계약을 갱신할 수 있습니다. (단, 분양전환 시까지 잔여기간이 2년 미만인 경우 그 잔여기간을 임대차계약기간으로 함) ■ 임대조건(임대보증금 및 월 임대료) (",occupancy_planned_block,2017-10-31,day,,block,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-077-occupancy_planned_block,PDF-077-occupancy_planned_block,2G_historical,,pdf,2017-10-31,2017-10-31,2017-10-31,,예정,LOCAL_FILE,386968,data/staged/pdf_text/b0c5c614416bcefdea6f27d7eb88f9a6be6c9a728f9a8bc0380f9356db04e18d.txt,Y,1.000,,,False,1,,AC-05,v2,latest,SRC-PDF-076-OCCU-1,,,,,,,,PDF p.4,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-077,data/raw/evidence/김포한강센트럴블루힐10년공공임대주택리츠예비입주자모집공고(25.10.28).pdf,b0c5c614416bcefdea6f27d7eb88f9a6be6c9a728f9a8bc0380f9356db04e18d,title_development_event,0.758,new_or_weak_match,success,15,28907,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-078-BASI-1,,official_pdf,"남양주시, 땡큐버스 등 6개 노선 개편으로 시민 불편 해소",남양주시,2023-02-28,2026-09-02T18:18:06+09:00,,"data/raw/evidence/남양주시, 땡큐버스 등 6개 노선 개편으로 시민 불편 해소.pdf",70e61cf108214fb5b0a5bb9c687aa196fbffbb203a42f2b527b9f9a14f88e4a7,,,basic_service,,,,district,low,rejected,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-078-basic_service,PDF-078-basic_service,other,,pdf,,,,,,LOCAL_FILE,299568,data/staged/pdf_text/70e61cf108214fb5b0a5bb9c687aa196fbffbb203a42f2b527b9f9a14f88e4a7.txt,N,,missing_event_date_or_excerpt;missing_direct_source_url;missing_development;missing_event_date;missing_exact_excerpt;missing_service_level,missing_development_and_evidence,False,1,,,,,,,,,,,,,,service_level,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-078,"data/raw/evidence/남양주시, 땡큐버스 등 6개 노선 개편으로 시민 불편 해소.pdf",70e61cf108214fb5b0a5bb9c687aa196fbffbb203a42f2b527b9f9a14f88e4a7,,0.0,new_or_weak_match,success,4,2007,,,,,,,,,,,,,,,,
SRC-PDF-079-OCCU-1,남양주 왕숙,official_pdf,남양주왕숙A-1BL공공분양입주자모집공고문(250724),한국토지주택공사,2025-07-24,2026-09-02T18:18:06+09:00,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=62796608,data/raw/evidence/남양주왕숙A-1BL공공분양입주자모집공고문(250724).pdf,1dac689d7133335f0bd75cc2a88000f862410209efa5bcfc9ea429ca4dc19515,PDF p.40,"지구계획 상 부지 명칭) 학교명(가칭) 개교시기(예정) 비고 관할 교육지원청 유치원 유1 왕숙1유 2028년 3월 - 경기도구리남양주교육지원청 초등학교 초1 왕숙1초 - 중학교 중2 왕숙2중 기존 중학구(진건중학구)에서 왕숙2중 설립 시 배정 중학군 조정예정 - 학교 개교 시기 및 학생 배치계획은 공동주택 입주시기 및 학생 수 등을 감안하여 관할 교육지원청에서 결정하는 사항이며, 본 지구의 초등학교 등 교육시설 신설사업 추진 과정에서 지구계획(개발 및 실시계획)의 인·허가 변경, 학교설립관련 법령·지침 변경, 블록별 입주시기, 공동주택 세대수, 학생 수용여건, 학생수용계획 등에 따라 학교 설립(개교) 시기는 조정될 수 있음 - 학교설립계획의 변경으로 인하여 지구 내 학교부지가 취소 및 위치나 면적이 변경될 수 있으며 신설학교 배정 및 인근 학교 배치 등 각종 교육시설 관련사항은 관할 교육지원청 에 문의하시기 바람 - 남양주시는 고등학교 비평준화 지역으로 지역 내 모든 고등학교(일반계)에 진학 가능함 ■ 일반 사",occupancy_planned_block,2028,year,,block,medium,rejected,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-079-occupancy_planned_block,PDF-079-occupancy_planned_block,3G_forward,,pdf,2028-12-31,2028-01-01,2028-12-31,,예정;추진;계획,LOCAL_FILE,1443242,data/staged/pdf_text/1dac689d7133335f0bd75cc2a88000f862410209efa5bcfc9ea429ca4dc19515.txt,Y,1.000,,district_project_period_not_occupancy,False,1,,A-1,v4,,,,,,,,,,PDF p.40,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-079,data/raw/evidence/남양주왕숙A-1BL공공분양입주자모집공고문(250724).pdf,1dac689d7133335f0bd75cc2a88000f862410209efa5bcfc9ea429ca4dc19515,title_development_event,0.735,new_or_weak_match,success,45,159277,,,,,,,,,,,,,,,,
SRC-PDF-080-PROM-1,위례,official_pdf,"내년 개통 앞둔 위례선 트램, 실제 차량 대공개! 승하차 태그는 어떻게_ _ 서울시 - 내 손안에 서울",서울특별시,2013-12-01,2026-09-02T18:18:06+09:00,https://mediahub.seoul.go.kr/news/article/newsArticlePrintPopup.do?articleNo=2015024,"data/raw/evidence/내년 개통 앞둔 위례선 트램, 실제 차량 대공개! 승하차 태그는 어떻게_ _ 서울시 - 내 손안에 서울.pdf",720b75ef0bff8893c739dde9a900298f9a9b9f95ec74db696ec8841b828d5850,PDF p.1,"서울시 남동쪽에 지어진 대규모 주거단지다. 인접한 성남 분당이 90년대 지어진 1기 신도시였는 데, 위례는 판교 등과 함께 21세기 들어 지어진 2기 신도시다. 첫 입주는 2013년 12월에 시작되었다. 위례신도시는 총 면적이 6.8km2이며(여의도 면적의 2.3배), 4.3만 세대에 10.7만 명 수용을 목표로 추진되었다. 목표 인구밀도는 158인/ha이다. 이는 작년 말 기준, 마포구나 은평구와 비슷한 수준이다. 위례신도시는 대규모 단지임에도 불구하고 도시 내부를 관통하는 철도가 없는 게 문제로 지적되어 왔다. 8호선 이 있긴 한데 외곽 가장자리로 지나가는 게 아쉽다. 원래 위례신도시에는 위례선과 위례신사선 2개의 철도 계획 이 있었으나, 여러 사정으로 첫 입주 10년이 넘은 지금까지도 개통되지 못하고 있다. ☞ [관련 기사] 지지부진했던 위례신사선, 이번엔 속도 낸다! 도시철도망 계획에 긴급 포함",promise_date,2013,year,tram,district,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-080-promise_date,PDF-080-promise_date,2G_historical,,pdf,2013-12-31,2013-01-01,2013-12-31,위례선 트램,목표;추진;계획,LOCAL_FILE,10331609,data/staged/pdf_text/720b75ef0bff8893c739dde9a900298f9a9b9f95ec74db696ec8841b828d5850.txt,Y,1.000,,,True,1,,,,,,,,,,,,,PDF p.1,promise,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-080,"data/raw/evidence/내년 개통 앞둔 위례선 트램, 실제 차량 대공개! 승하차 태그는 어떻게_ _ 서울시 - 내 손안에 서울.pdf",720b75ef0bff8893c739dde9a900298f9a9b9f95ec74db696ec8841b828d5850,,0.0,new_or_weak_match,success,16,6893,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-082-OCCU-1,남양주 다산,official_pdf,다산지금A1블록 국민임대주택 입주자모집공고문(200827),경기주택도시공사,2020-08-27,2026-09-02T18:18:06+09:00,https://www.myhome.go.kr/hws/com/fms/cvplFileDownload.do,data/raw/evidence/다산지금A1블록 국민임대주택 입주자모집공고문(200827).pdf,b742188f7e7a4d25e76a9e308fece038462ad1460e35f54b631a7ac587408d8d,PDF p.3,"임대료 전환은 임차인의 선택사항으로서 100만원 단위로 전환가능합니다. • 위 최대전환시 임대조건은 월임대료의 임대보증금으로 전환시 이율 6%, 임대보증금의 월임대료로 전환시 이율 3%를 적용하여 산정한 것으로서, 향후 전환이율이 변경되는 때에는 변경된 이율을 적용하여 다시 산정하게 됩니다. • 이 주택의 입주예정월은 사정에 따라 변경될 수 있으며 정확한 입주 시기는 추후 개별 통보합니다.",occupancy_planned_block,,unknown,,block,low,rejected,"83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지; excerpt에 ""이 주택의 입주예정월은 사정에 따라 변경될 수 있으며"" 문구만 존재. 실제 입주월 미상 → review_issue B4-partial",PDF-082-occupancy_planned_block,PDF-082-occupancy_planned_block,2G_historical,,pdf,,,,,예정,LOCAL_FILE,1114862,data/staged/pdf_text/b742188f7e7a4d25e76a9e308fece038462ad1460e35f54b631a7ac587408d8d.txt,Y,1.000,missing_event_date_or_excerpt;missing_event_date; B4v2:accept_with_flag,target_date_absent_in_excerpt,False,1,,A-1,v2,,,,,,,,,,PDF p.3,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-082,data/raw/evidence/다산지금A1블록 국민임대주택 입주자모집공고문(200827).pdf,b742188f7e7a4d25e76a9e308fece038462ad1460e35f54b631a7ac587408d8d,title_development_event,0.778,new_or_weak_match,success,35,55642,,,,,,month,,,,,,,,,,
SRC-PDF-084-OCCU-1,하남 미사,official_pdf,미사강변도시 A24블록 10년 공공임대주택리츠 입주자 모집,한국토지주택공사,2018-11-01,2026-09-02T18:18:06+09:00,,data/raw/evidence/미사강변도시 A24블록 10년 공공임대주택리츠 입주자 모집.pdf,fe6a75eea6be0515dd7aae147197495ec4ecbc0e96e953f867d6a3d269c7dcbd,,,occupancy_planned_block,,,,block,low,rejected,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-084-occupancy_planned_block,PDF-084-occupancy_planned_block,2G_historical,,pdf,,,,,,LOCAL_FILE,164969,data/staged/pdf_text/fe6a75eea6be0515dd7aae147197495ec4ecbc0e96e953f867d6a3d269c7dcbd.txt,N,,missing_event_date_or_excerpt;missing_direct_source_url;missing_event_date;missing_exact_excerpt; B4-empty-excerpt: PDF 재추출 필요,empty_excerpt_pdf_reextract_unavailable,False,1,,A-24,v2,,,,,,,,,,,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-084,data/raw/evidence/미사강변도시 A24블록 10년 공공임대주택리츠 입주자 모집.pdf,fe6a75eea6be0515dd7aae147197495ec4ecbc0e96e953f867d6a3d269c7dcbd,title_development_event,0.947,new_or_weak_match,success,3,2064,,,,,,,,,,,,,,,,
SRC-PDF-085-OCCU-1,하남 미사,official_pdf,미사강변도시 A25블록 10년 공공임대주택리츠 입주자 모집,한국토지주택공사,2018-10-01,2026-09-02T18:18:06+09:00,,data/raw/evidence/미사강변도시 A25블록 10년 공공임대주택리츠 입주자 모집.pdf,90fcc484062c53afba4d33beaa9b5e0e5027ca7eea745254829727621b4dea52,,,occupancy_planned_block,,,,block,low,rejected,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-085-occupancy_planned_block,PDF-085-occupancy_planned_block,2G_historical,,pdf,,,,,,LOCAL_FILE,164613,data/staged/pdf_text/90fcc484062c53afba4d33beaa9b5e0e5027ca7eea745254829727621b4dea52.txt,N,,missing_event_date_or_excerpt;missing_direct_source_url;missing_event_date;missing_exact_excerpt; B4-empty-excerpt: PDF 재추출 필요,empty_excerpt_pdf_reextract_unavailable,False,1,,A-25,,,,,,,,,,,,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-085,data/raw/evidence/미사강변도시 A25블록 10년 공공임대주택리츠 입주자 모집.pdf,90fcc484062c53afba4d33beaa9b5e0e5027ca7eea745254829727621b4dea52,title_development_event,0.947,new_or_weak_match,success,3,2062,,,,,,,,,,,,,,,,
SRC-PDF-087-BASI-1,남양주 다산,official_pdf,변경 노선도（다산역）-홈페이지 게시용,남양주시,,2026-09-02T18:18:06+09:00,https://www.nyj.go.kr/www/downloadBbsFile.do?bbsNo=62&nttNo=482937&atchmnflNo=1493102,data/raw/evidence/변경 노선도（다산역）-홈페이지 게시용.pdf,672466fe557eca52389b61cf8eb9697e0f4110033cbb0418bbe8d3193d9dc68c,,,basic_service,,,,district,low,rejected,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-087-basic_service,PDF-087-basic_service,2G_historical,,pdf,,,,,,LOCAL_FILE,488496,data/staged/pdf_text/672466fe557eca52389b61cf8eb9697e0f4110033cbb0418bbe8d3193d9dc68c.txt,N,,missing_event_date_or_excerpt;missing_event_date;missing_exact_excerpt;missing_service_level,empty_excerpt_no_target_date,False,1,,,,,,,,,,,,,,service_level,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-087,data/raw/evidence/변경 노선도（다산역）-홈페이지 게시용.pdf,672466fe557eca52389b61cf8eb9697e0f4110033cbb0418bbe8d3193d9dc68c,,0.0,new_or_weak_match,success,3,145,,,,,,,,,,,,,,,,
SRC-PDF-089-OCCU-1,남양주 다산,official_pdf,보도자료 다산신도시 입주지원 특별대책반 가동,남양주시,2018-02-12,2026-09-02T18:18:06+09:00,https://allinpdf.com/Transmit/File_Download?DownloadPath=2026%2f08%2f31%2f639e0bfd-8a7c-45ac-a6ee-cad773e402ab.hwp-0001.pdf&FileName=%eb%b3%b4%eb%8f%84%ec%9e%90%eb%a3%8c+%eb%8b%a4%ec%82%b0%ec%8b%a0%eb%8f%84%ec%8b%9c+%ec%9e%85%ec%a3%bc%ec%a7%80%ec%9b%90+%ed%8a%b9%eb%b3%84%eb%8c%80%ec%b1%85%eb%b0%98+%ea%b0%80%eb%8f%99.hwp.pdf,data/raw/evidence/보도자료 다산신도시 입주지원 특별대책반 가동.pdf,548a8ff7ef6d0fd6ce3db6989f1392e926873d063fe4344760061cb9d3637fea,PDF p.1,"○ - 과장 : 김남근 (031-8030-4140) 팀장 : 고강수 (031-8030-4161) 담당 : 홍재석 (031-8030-4162) 보도일시 : 2018. 2. 12.(월) 배포즉시 경기도, 다산신도시 성공 입주 도울 ‘특별대책반’ 본격 가동 <주요 내용> ○ 경기도, 남양주 다산신도시 입주지원 특별대책반 구성 - 사업시행자(경기도시공사), 유관기관 등 대거 참여해 협력체계 구축 ○ 남양주 다산신도시 조기 정착 및 입주 초기 입주민 불편사항 점검 - 교통, 공사, 기반·공공시설분야 등 불편사항 점검 및 지원 올해부터 본격적인 입주가 시작되는 ‘남양주 다산신도시’의 조기 정착과 입 주 초기 입주민의 불편사항 해소를 위해 경기도가 나섰다. 경기도는 올해 2월부터 유관기관들이 대거 참여할 입주지원 협력 거버넌스 ‘다산신도시 입주지원 특별대책반’을 구성, 본격 운영에 들어간다고 12일 밝 혔다. 이번 ‘특별대책반’은 남양주시, 교육청, 경찰서, 소방서 등 공공행정기관과 사업시행자인 경기",occupancy_first_actual,2018-02-12,day,,district,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-089-occupancy_first_actual,PDF-089-occupancy_first_actual,2G_historical,,pdf,2018-02-12,2018-02-12,2018-02-12,별내선(8호선 연장),,LOCAL_FILE,116867,data/staged/pdf_text/548a8ff7ef6d0fd6ce3db6989f1392e926873d063fe4344760061cb9d3637fea.txt,Y,1.000,,,True,1,,,,,,,,,,,,,PDF p.1,gap_start,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-089,data/raw/evidence/보도자료 다산신도시 입주지원 특별대책반 가동.pdf,548a8ff7ef6d0fd6ce3db6989f1392e926873d063fe4344760061cb9d3637fea,title_development_event,0.842,new_or_weak_match,success,3,1950,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-090-OCCU-1,화성 동탄2,official_pdf,보도자료_final_동탄2신도시_070601,경기도,2007-06-01,2026-09-02T18:18:06+09:00,,data/raw/evidence/보도자료_final_동탄2신도시_070601.pdf,14d43f72c1bb4607b6cff9727d014a71548ad15d99861b90d0da6b55c76c35d8,PDF p.22,"09.5) 등의 절차를 거쳐 ‘ 년 월경 10 2 , 첫 입주는 년 월이전 ‘12 9 으로 예상 동탄 지구 신도시 추진절차 < 2 > 예정지구 지정 개발계획 포함 ( ) ⇒ 보상 착수 ⇒ 실시계획 승인 택지공급 포함 ( ) ⇒ 월 2008. 2 월 2008. 5 월 2009. 5 최초 분양 ⇒ 최초 입주 월 2010. 2 월 이전 2012. 9",occupancy_first_planned,2010-02,month,,district,medium,verified,83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지,PDF-090-occupancy_first_planned,PDF-090-occupancy_first_planned,2G_historical,,pdf,2010-02-28,2010-02-01,2010-02-28,,예정;추진;계획,LOCAL_FILE,1413246,data/staged/pdf_text/14d43f72c1bb4607b6cff9727d014a71548ad15d99861b90d0da6b55c76c35d8.txt,Y,1.000,,,False,1,,,,,,,,,,,,,PDF p.22,delay_baseline,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-090,data/raw/evidence/보도자료_final_동탄2신도시_070601.pdf,14d43f72c1bb4607b6cff9727d014a71548ad15d99861b90d0da6b55c76c35d8,,0.0,new_or_weak_match,success,33,18937,,,,,,,TRUE,parkd,2026-09-02T19:38:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-091-OCCU-1,부천 대장,official_pdf,부천대장A7블록공공분양주택입주자모집공고문_최종,한국토지주택공사,2025-04-29,2026-09-02T18:18:06+09:00,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=61605284,data/raw/evidence/부천대장A7블록공공분양주택입주자모집공고문_최종.pdf,1fb52b9e26ce23b6131d05e4dcf6b2e8c294a5b4aafe585c9b8b4313d706d3f6,PDF p.4,"장기간 소요될 수 있으며, 향후 지적정리 후 면적은 일부 증감될 수 있습니다. ※ 최고층수는 해당주택형의 최상층 층수이며, 최상층세대는 다락방이 설치되지 않습니다. ※ 난방방식은 지역난방, 구조는 철근콘크리트 벽식, 지붕은 평지붕으로 시공되며, 지하주차장 슬래브는 무량판 구조로 시공됩니다. ※ 입주예정 시기는 ‘28년 01월입니다. 건축공정 등 현장여건에 따라 변동될 수 있으며, 정확한 입주 시기는 추후 개별 안내할 예정입니다. 블록 주택형 주택 타입 세대당 주택면적(㎡) 발코니 공유 대지 면적 (㎡) 공급세대수 최고 층수 1층 세대수 입주 예정 시기 공급면적 그 밖의 공용면적 계약 면적 (계) 확장 여부 면적 (㎡) 계 사전 청약 당첨자 특별공급 일반 공급 주거 전용 주거 공용 기타 공용 지 하 주차장 다자녀 가구 신혼 부부 생애 최초 노부모 부양 신생아 국가 유공자 기타 특별 A7 합 계 473 369 10 10 16 5 21 5 10 27 ’28.01 (예정) 59.0000O 59A 59.89 2",occupancy_planned_block,2028-01,unknown,,block,low,verified,"83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지; excerpt에 ""입주예정 시기는 '28년 01월입니다"" 포함 (부천대장)",PDF-091-occupancy_planned_block,PDF-091-occupancy_planned_block,3G_forward,,pdf,2028-01-31,,,,예정,LOCAL_FILE,1398306,data/staged/pdf_text/1fb52b9e26ce23b6131d05e4dcf6b2e8c294a5b4aafe585c9b8b4313d706d3f6.txt,Y_NORMALIZED,1.000,,,False,1,,A-7,v2,latest,SRC-E2-A10,,,,,,,,PDF p.4,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-091,data/raw/evidence/부천대장A7블록공공분양주택입주자모집공고문_최종.pdf,1fb52b9e26ce23b6131d05e4dcf6b2e8c294a5b4aafe585c9b8b4313d706d3f6,title_development_event,0.933,new_or_weak_match,success,39,154744,,,,,2028-01-31,month,TRUE,parkd,2026-09-02T20:11:00+09:00,A1B1C1D1E1,,,,,,
SRC-PDF-092-OCCU-1,부천 대장,official_pdf,부천대장A8블록공공분양주택입주자모집공고문,한국토지주택공사,2025-04-29,2026-09-02T18:18:06+09:00,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=61606103,data/raw/evidence/부천대장A8블록공공분양주택입주자모집공고문.pdf,d225b71e078de3e7903d26ef108379f624797a80735d28f23efba6334c373912,PDF p.4,"장기간 소요될 수 있으며, 향후 지적정리 후 면적은 일부 증감될 수 있습니다. ※ 최고층수는 해당주택형의 최상층 층수이며, 최상층세대는 다락방이 설치되지 않습니다. ※ 난방방식은 지역난방, 구조는 철근콘크리트 벽식, 지붕은 평지붕으로 시공되며, 지하주차장 슬래브는 무량판 구조로 시공됩니다. ※ 입주예정 시기는 ‘28년 01월입니다. 건축공정 등 현장여건에 따라 변동될 수 있으며, 정확한 입주 시기는 추후 개별 안내할 예정입니다. 블록 주택형 주택 타입 세대당 주택면적(㎡) 발코니 공유 대지 면적 (㎡) 공급세대수 최고 층수 1층 세대수 입주 예정 시기 공급면적 그 밖의 공용면적 계약 면적 (계) 확장 여부 면적 (㎡) 계 사전 청약 당첨자 특별공급 일반 공급 주거 전용 주거 공용 기타 공용 지 하 주차장 다자녀 가구 신혼 부부 생애 최초 노부모 부양 신생아 국가 유공자 기타 특별 A8 합 계 392 304 9 9 13 4 18 4 9 22 ’28.01 (예정) 59.0000O 59A 59.53 22.5",occupancy_planned_block,2028-01,unknown,,block,low,verified,"83개 PDF 전수 추출에서 생성된 AI 초안; 사람 확인 전 지표 확정 금지; excerpt에 ""입주예정 시기는 '28년 01월입니다"" 포함 (부천대장, PDF-091 duplicate 가능성)",PDF-092-occupancy_planned_block,PDF-092-occupancy_planned_block,3G_forward,,pdf,2028-01-31,,,,예정,LOCAL_FILE,1433877,data/staged/pdf_text/d225b71e078de3e7903d26ef108379f624797a80735d28f23efba6334c373912.txt,Y_NORMALIZED,1.000,,,False,1,,A-8,v1,superseded,,,,,,,,,PDF p.4,planned_block,agent_draft,local_pdf_sha256_text_extract,2026-09-02T18:18:06+09:00,PDF-092,data/raw/evidence/부천대장A8블록공공분양주택입주자모집공고문.pdf,d225b71e078de3e7903d26ef108379f624797a80735d28f23efba6334c373912,title_development_event,0.977,new_or_weak_match,success,40,155782,,,,,2028-01-31,month,TRUE,parkd,2026-09-02T20:11:00+09:00,A1B1C1D1E1,,,,,,
