cand_id,development,event_type,source_type,title,publisher,published_date,source_url,file_kind,event_date_초안,date_precision,mode,scope,promise_verb_원문표기,page_or_section,exact_excerpt,confidence,notes,url_clean,domain_check,http_status,file_kind_actual,kind_mismatch,sha256_raw,bytes,local_path,sha256_text,dup_of,excerpt_found,excerpt_sim,retrieved_at,review_status,reject_reason,cand_id_namespaced,cohort_type,event_type_refined
F029,부천 대장,basic_service,official_press_release,대곡~소사 복선전철 7월 1일 개통,국토교통부,2023-06-30,https://www.molit.go.kr/USR/NEWS/m_72/dtl.jsp?id=95088517&lcmspage=5,html,2023-07-01,day,rail,adjacent_corridor,개통,제목,대곡~소사 복선전철 7월 1일 개통,high,"원종·부천종합운동장 기존 철도 기준선, 대장 S-BRT 이행 아님",https://www.molit.go.kr/USR/NEWS/m_72/dtl.jsp?id=95088517&lcmspage=5,ALLOW,200,html,,3a440438e7ec34858de3d17f59dba5933f55f9ce9ba439a881006c9271a68f11,58513,evidence\documents\부천 대장\2023-06-30_대곡_소사_복선전철_7월_1일_개통.html,77848d25ecc5ff8527de1552d80b9e409b18883edf1ef34039726c49098b5795,,TOO_SHORT,,2026-08-26T20:19:47+09:00,needs_human,인용문:TOO_SHORT,F029,3G_forward,basic_service
F030,부천 대장,basic_service,official_service_page,소사-대곡선 사업현황,부천시,2025-11-03,https://bucheon.go.kr/site/homepage/menu/viewMenu?menuid=148006006003003002,html,2023-07-01,day,rail,adjacent_corridor,전 구간 개통,추진현황,2023. 7. 1. 전 구간 개통,high,"지자체 사후 현황이 실제개통일을 재확인, 대장지구 약속과 분리",https://bucheon.go.kr/site/homepage/menu/viewMenu?menuid=148006006003003002,ALLOW,200,html,,f66b4990197018219272aa85631fc7d627478966c4bb87d39cfeebd96de64df8,156209,evidence\documents\부천 대장\2025-11-03_소사-대곡선_사업현황.html,096e894ba68caf0af4b2dcf3c8949ce28612e16cafdd5881cfef38d216c9f0d9,,TOO_SHORT,,2026-08-26T20:19:50+09:00,needs_human,인용문:TOO_SHORT,F030,3G_forward,basic_service
A01,화성 동탄2,occupancy_start,공공기관 공고,화성동탄2 C-27블록 공공분양주택 입주자모집공고,LH,2026-05-29,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061101&ccrCnntSysDsCd=02&uppAisTpCd=05&aisTpCd=05&mi=1027,html,2029년 06월,month,분양,개별 블록,입주예정일 : 2029년 06월,공고문 본문,"- 입주예정일 : 2029년 06월. ■ 이 주택의 입주자모집공고일은 2026.05.29.(금)이며, 이는 청약자격의 판단기준일이 됩니다. 소재지 : 경기도 화성시 동탄구 신동 화성동탄2 C-27블록.",high,원문 직접 확인,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061101&ccrCnntSysDsCd=02&uppAisTpCd=05&aisTpCd=05&mi=1027,ALLOW,200,html,,8c425455ac503ddd63d6d6a57eab177703472928873e315bffedf97995c2872e,197054,evidence\documents\화성 동탄2\2026-05-29_화성동탄2_C-27블록_공공분양주택_입주자모집공고.html,a8b13a087f551a731b47df100efd01b162b908577d464fa92e109d0fe769b08f,,N,0.512,2026-08-26T20:19:53+09:00,needs_human,인용문:N,E1-A01,2G_historical,occupancy_planned_block
A02,화성 동탄2,occupancy_start,언론 단서,"LH, 동탄2 공공분양 473가구 공급…7년만에 재개",연합뉴스,2026-05-29,원문: https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061101,html,2029년 06월,month,분양,개별 블록,입주 예정 시기는 2029년,기사 본문,"이번 공급은 동 지구 내에서 2019년 화성동탄2 A104블록 공급 이후 약 7년 만에 이뤄지는 공공분양이다. 해당 블록은 공공분양주택 473가구, 오피스텔 90실 등 총 563실 규모다.",low,단서기사: https://www.yna.co.kr/view/AKR20260529032400003,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061101,ALLOW,200,html,,def247ee3e61c7b5d8576d67e52b47efb3c3786432cc144a9e0ed757d84a253b,2775,evidence\documents\화성 동탄2\2026-05-29_LH__동탄2_공공분양_473가구_공급_7년만에_재개.html,490ac6a8fffd3057ad44ad41b76a65f0b94e62b72bd4a689f188d74846f87814,,N,0.073,2026-08-26T20:19:56+09:00,needs_human,인용문:N,E1-A02,2G_historical,occupancy_planned_block
B01,화성 동탄2,promise_date,국토교통부 보도자료,「수원호매실·화성동탄2 광역교통 특별대책」 발표,국토교통부,2022-10-26,https://molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=2&id=95087345,pdf,2023년 상반기,year,광역교통,지구 전체,2023년 상반기까지 서울 방면 광역버스 4개 노선 9대를 증차,보도자료 본문,"광역버스, 시내버스 등 신속히 투입 가능한 대중교통 중심 대책 마련. 2023년 상반기까지 서울 방면 광역버스 4개 노선 9대를 증차하고, 출퇴근 전세버스 6개 노선은 기존 41회에서 60회로 확대하기로 했다.",high,원문 PDF 첨부파일 존재,https://molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=2&id=95087345,ALLOW,200,html,Y,0044dd4613d893129c40e44ee84a2a97ee510a7787a006a75665462d110c7950,62720,evidence\documents\화성 동탄2\2022-10-26__수원호매실_화성동탄2_광역교통_특별대책__발표.html,7ec817e24b0e5e491de2e3dfea70083480103d8f1dac795cd6a73ef95e08247e,,N,0.425,2026-08-26T20:19:59+09:00,needs_human,파일형식불일치; 인용문:N,E1-B01,2G_historical,promise_date
B02,화성 동탄2,promise_date,국토교통부 보도자료,수원 호매실[17일]·화성 동탄2지구[21일] 광역교통 주민간담회 개최,국토교통부,2022-06-16,https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=6&id=95086846,pdf,2022년 6월,month,광역교통,지구 전체,광역교통 개선대책 수립 추진,보도자료 본문,"국토교통부 대도시권광역교통위원회는 6월 17일 수원 호매실지구, 6월 21일 화성 동탄2지구에서 광역교통 개선대책 수립을 위한 주민간담회를 개최한다.",high,원문 PDF 첨부파일 존재,https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=6&id=95086846,ALLOW,200,html,Y,4977928568e807e95b1759306e01bab4cce6650d55fe03994b459ef9667d0946,61789,evidence\documents\화성 동탄2\2022-06-16_수원_호매실_17일__화성_동탄2지구_21일__광역교통_주민간담회_개최.html,ad250c0ff84092001fc001c9ba713564238c24486b3e2e38f58be7342f646ab5,,N,0.378,2026-08-26T20:20:04+09:00,needs_human,파일형식불일치; 인용문:N,E1-B02,2G_historical,promise_date
C01,화성 동탄2,actual_operation,지자체 공지,화성 동탄신도시∼김포공항 버스 노선 내달 1일부터 운행,화성시,2023-01-31,원문: 화성시 공지 URL 필요,html,2023-02-01,day,버스 노선,개별 노선,2월 1일 운행을 시작,기사 본문,(화성=연합뉴스) 최해민 기자 = 경기 화성 동탄신도시에서 김포공항을 연결하는 8840번 공항버스가 내달 1일 운행을 시작한다. 화성시는 31일 동탄1 버스 공영차고지에서 정명근 시장과 이원욱 국회의원 등 10여명이 참석한 가운데 공항버스 개통 행사를 열었다.,low,단서기사: https://www.yna.co.kr/view/AKR20230131105400061. 원문 화성시 공지 URL 미확인,화성시 공지 URL 필요,UNKNOWN,INVALID_URL,,,,0,,,,,,2026-08-26T20:20:04+09:00,rejected,비원문/URL불량,E1-C01,2G_historical,actual_operation
C02,화성 동탄2,actual_operation,언론 단서,화성 동탄~김포공항 연결하는 '8840번' 버스… 2월1일부터,경기일보,2023-01-31,원문: 화성시 공지 URL 필요,html,2023-02-01,day,버스 노선,개별 노선,2월 1일부터 운행,기사 본문,"화성 동탄신도시와 김포공항을 잇는 8840번 공항버스가 2월 1일부터 운행된다. 화성시는 1월 31일 동탄1버스공영차고지에서 정명근 시장과 이원욱 국회의원, 시·도의원 등 10여명이 참석한 가운데 공항버스 개통 행사를 열었다.",low,단서기사: https://www.kyeonggi.com/article/20230131580226. 원문 화성시 공지 URL 미확인,화성시 공지 URL 필요,UNKNOWN,INVALID_URL,,,,0,,,,,,2026-08-26T20:20:04+09:00,rejected,비원문/URL불량,E1-C02,2G_historical,actual_operation
A03,김포 한강,occupancy_start,공공기관 공고,김포한강 Ac-01a블록 10년 공공임대주택리츠 입주자 모집공고,LH,2026-06-19,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061106&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,html,2020년 06월,month,임대,개별 블록,입주예정월 : 2020년 06월,공고문 본문,- 입주예정월 : 2020년 06월. 소재지 : 경기도 김포시 김포한강4로 129 (장기동). 공고일 2026.06.19.,high,원문 직접 확인,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=0000061106&ccrCnntSysDsCd=02&uppAisTpCd=06&aisTpCd=08&mi=1026,ALLOW,200,html,,1b2ff982d5fe4cfb4d4ee83f764c717069b1e2c97fd538e2a99a78d88520c0fa,200983,evidence\documents\김포 한강\2026-06-19_김포한강_Ac-01a블록_10년_공공임대주택리츠_입주자_모집공고.html,1097588ccf2141b1bd6d2ab8f82f37c8caa4bb1429c4435c719b22870c9d30b8,,N,0.43,2026-08-26T20:20:07+09:00,needs_human,인용문:N,E1-A03,2G_historical,occupancy_planned_block
A04,김포 한강,occupancy_start,공공기관 공고,김포한강 Ac-05블록 10년 공공임대주택(리츠) 예비입주자 모집공고,LH,2025-04-17,https://zippoom.com/%EB%B8%94%EB%A1%9C%EA%B7%B8/%EA%B9%80%ED%8F%AC%ED%95%9C%EA%B0%95-Ac-05%EB%B8%94%EB%A1%9D-10%EB%85%84-%EA%B3%B5%EA%B3%B5%EC%9E%84%EB%8C%80%EC%A3%BC%ED%83%9D(%EB%A6%AC%EC%B8%A0)-%EC%98%88%EB%B9%84%EC%9E%85%EC%A3%BC%EC%9E%90-%EB%AA%A8%EC%A7%91%EA%B3%B5%EA%B3%A0-%EC%8B%A0%EC%B2%AD%EC%9E%90%EA%B2%A9-%EC%8B%A0%EC%B2%AD%EB%B0%A9%EB%B2%95/1071,html,2020년 06월,month,임대,개별 블록,입주예정월 : 2020년 06월,공고문 요약,김포한강 Ac-05블록 10년 공공임대주택(리츠) 예비입주자 모집공고. 입주예정월 2020년 06월.,low,원문 LH 공고 URL 필요. 현재는 블로그 요약,https://zippoom.com/%EB%B8%94%EB%A1%9C%EA%B7%B8/%EA%B9%80%ED%8F%AC%ED%95%9C%EA%B0%95-Ac-05%EB%B8%94%EB%A1%9D-10%EB%85%84-%EA%B3%B5%EA%B3%B5%EC%9E%84%EB%8C%80%EC%A3%BC%ED%83%9D(%EB%A6%AC%EC%B8%A0,DENY,DENIED,,,,0,,,,,,2026-08-26T20:20:07+09:00,rejected,비원문/URL불량,E1-A04,2G_historical,occupancy_planned_block
B03,김포 한강,promise_date,국토교통부 보도자료,"[참고] 서부권 2기 신도시(김포한강, 인천검단) 교통개선 대책",국토교통부,2021-06-29,https://molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=59&id=95085721,pdf,2021년 6월,month,광역교통,지구 전체,광역교통개선대책 확정,보도자료 본문,"서부권 2기 신도시(김포한강, 인천검단) 교통개선 대책. 국토교통부는 김포한강신도시의 광역교통개선대책을 확정하였다.",high,원문 PDF 첨부파일 존재,https://molit.go.kr/USR/NEWS/m_71/dtl.jsp?lcmspage=59&id=95085721,ALLOW,200,html,Y,724ddf75001dcf20706283c799fd80f2afe9cf86db840e743cf727343d0826dc,352543,evidence\documents\김포 한강\2021-06-29__참고__서부권_2기_신도시_김포한강__인천검단__교통개선_대책.html,26c3147ddaa55d4606c24029d9c0a65bc2bcca9e6d9794f204cbbfb6e784d4fb,,N,0.474,2026-08-26T20:20:11+09:00,needs_human,파일형식불일치; 인용문:N,E1-B03,2G_historical,promise_date
B04,김포 한강,promise_date,국토교통부 보도자료,수도권 서부지역의 광역교통 확충 등 지역현안 해결 추진,국토교통부,2022-11-11,https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?id=95087432,pdf,2022년 11월,month,광역교통,지구 전체,김포한강2 콤팩트시티 조성,보도자료 본문,서울5호선ㆍGTX 등과 연계한 김포한강2 콤팩트시티 조성. 국토교통부는 수도권 서부지역의 광역교통 확충 등 지역현안 해결을 추진한다.,high,원문 PDF 첨부파일 존재,https://www.molit.go.kr/USR/NEWS/m_71/dtl.jsp?id=95087432,ALLOW,200,html,Y,9cc46a0d922e79590787a43049feb1a04f75fdb6ca7a5f4c16d9a68f6b207409,69200,evidence\documents\김포 한강\2022-11-11_수도권_서부지역의_광역교통_확충_등_지역현안_해결_추진.html,d8fc4885aa7a8fde2d635cb959b940ed48214002946970e20cd48d71e12c685e,,N,0.486,2026-08-26T20:20:15+09:00,needs_human,파일형식불일치; 인용문:N,E1-B04,2G_historical,promise_date
C03,김포 한강,actual_operation,운영기관 공지,"8849번(하남-미사-김포,인천공항) 운행시간 정보",하남시,2024-01-02,https://www.hanam.go.kr/www/contents.do?key=3262,html,2024-01-02,day,버스 노선,개별 노선,2024년 1월 2일부터 일부 노선 통합 및 폐지,공지 본문,"BRT환승센터에서 출발하여 김포공항, 인천공항(T1, T2)으로 운행되고 있는 8849번 운행시간 정보합니다. 2024년 1월 2일(화)부터 일부 노선이 통합 및 폐지 되었습니다.",high,원문 직접 확인,https://www.hanam.go.kr/www/contents.do?key=3262,ALLOW,200,html,,08bd470d778e7846c46e553e410cfe82112162b8754acb030315bc5e98978d3c,309650,evidence\documents\김포 한강\2024-01-02_8849번_하남-미사-김포_인천공항__운행시간_정보.html,04a557fe329c1811a69810a60482de245ad300892496189604bf6e50d0036954,,N,0.675,2026-08-26T20:20:18+09:00,needs_human,인용문:N,E1-C03,2G_historical,actual_operation
C04,김포 한강,actual_operation,언론 단서,화성 동탄신도시∼김포공항 버스 노선 내달 1일부터 운행,연합뉴스,2023-01-31,원문: 화성시 공지 URL 필요,html,2023-02-01,day,버스 노선,개별 노선,2월 1일 운행을 시작,기사 본문,(화성=연합뉴스) 최해민 기자 = 경기 화성 동탄신도시에서 김포공항을 연결하는 8840번 공항버스가 내달 1일 운행을 시작한다.,low,단서기사: https://www.yna.co.kr/view/AKR20230131105400061. 원문 화성시 공지 URL 미확인,화성시 공지 URL 필요,UNKNOWN,INVALID_URL,,,,0,,,,,,2026-08-26T20:20:18+09:00,rejected,비원문/URL불량,E1-C04,2G_historical,actual_operation
A05,위례,occupancy_start,국토해양부 보도자료,위례신도시 보금자리 2949가구 내달 5일부터 본청약,국토해양부,2011-11-29,https://www.korea.kr/news/policyNewsView.do?newsId=148723111,html,2013년말,year,분양,지구 전체,주민입주는 2013년말 경 이루어질 예정이다,보도자료 본문,"사업시행자인 LH는 11월 30일 일간신문 및 LH 분양임대 청약시스템을 통해 입주자 모집공고를 한 후 12월 5일부터 12월 16일까지 분양신청을 접수한다. 이번 본청약 신청자에 대한 최종 당첨자 발표는 내년 1월 9일 예정이며, 주민입주는 2013년말 경 이루어질 예정이다.",high,원문 직접 확인,https://www.korea.kr/news/policyNewsView.do?newsId=148723111,ALLOW,200,html,,0d97e44a94f96b7a2b340bfcb7c3a8364acd7bed754b4c12ace566c1aa71f6c2,158590,evidence\documents\위례\2011-11-29_위례신도시_보금자리_2949가구_내달_5일부터_본청약.html,d8fbc80a2456fd3a8a3a0cb52cb78298318e3f09e4fa0df73343c1c7f6022688,,N,0.7,2026-08-26T20:20:22+09:00,needs_human,인용문:N,E1-A05,2G_historical,occupancy_first_actual
A06,위례,occupancy_start,공공기관 공고,"위례지구 A1-5BL, A1-12BL 분양주택 입주자 모집",SH공사,2020-11-19,https://mediahub.seoul.go.kr/archives/1302679,html,2021.8.,month,분양,개별 블록,입주는 2021년 8월 예정이다,공고문 본문,"서울주택도시공사가 19일 위례지구 A1-5BL, A1-12BL 분양주택의 입주자를 모집한다고 19일 공고했다. 이르면 내년 8월 입주할 수 있는 위례신도시 공공분양 2개 블록의 입주자 모집공고가 나왔다.",high,원문 직접 확인,https://mediahub.seoul.go.kr/archives/1302679,ALLOW,200,html,,9bfb5fd75d138d350deeff3a082f5c7910d568cbe9f2b4d933ea1bab35950a26,127826,evidence\documents\위례\2020-11-19_위례지구_A1-5BL__A1-12BL_분양주택_입주자_모집.html,e5f3388770a38866ef0c70e3846b9fd4a7511217164282a3a988147b8f925a79,,N,0.725,2026-08-26T20:20:25+09:00,needs_human,인용문:N,E1-A06,2G_historical,occupancy_planned_block
B05,위례,promise_date,국토교통부 보도자료,"국토부, 위례신도시 광역교통대책 확정",국토교통부,2014-05-15,https://www.yna.co.kr/view/AKR20140515134000003,html,2014-05-15,day,광역교통,지구 전체,위례신도시 광역교통개선대책 변경안 확정,보도자료 본문,국토교통부는 위례신사선과 위례선 건설 계획 등을 포함한 '위례신도시 광역교통개선대책 변경안'을 확정했다고 15일 밝혔다. 국토부는 2008년 위례신도시 광역교통개선대책을 확정했다가 이를 변경한 것이라고 설명했다.,high,단서기사: 연합뉴스. 원문 국토부 보도자료 URL 필요,https://www.yna.co.kr/view/AKR20140515134000003,DENY,DENIED,,,,0,,,,,,2026-08-26T20:20:25+09:00,rejected,비원문/URL불량,E1-B05,2G_historical,promise_date
B06,위례,promise_date,지자체 페이지,위례신도시 광역교통 개선대책,송파구청,2022-10-11,https://www.songpa.go.kr/www/contents.do?key=3343&,html,2014.5.12,day,광역교통,지구 전체,2014.5.12 광역교통개선대책 변경 확정,페이지 본문,"총 21개 광역교통개선사업, 3조 7,648억원 투입 ('14.5.12 광역교통개선대책 변경 확정). 구는 국토교통부, LH(토지주택공사), 서울시 등 관계기관의 밀도 있는 협의를 통해 위례신도시 개발에 따른 교통혼잡을 완화시키기 위해 광역 교통개선대책을 2014.5월 최종 확정하였다.",high,원문 직접 확인,https://www.songpa.go.kr/www/contents.do?key=3343&,ALLOW,200,html,,d525efe8604cad985bae0ae4894829116ca3a99fb4e9b575ad4734fcf05434eb,517093,evidence\documents\위례\2022-10-11_위례신도시_광역교통_개선대책.html,8f005efa6ca514a576aa83566d04278b29ee6b023d18f0200b95acd8aa8e2d36,,N,0.575,2026-08-26T20:20:29+09:00,needs_human,인용문:N,E1-B06,2G_historical,promise_date
C05,위례,actual_operation,국토교통부 보도자료,"대광위, 28일 위례선 도시철도사업 사업계획 승인·착공… 25년 개통",국토교통부 대도시권광역교통위원회,2022-11-28,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95087500,html,2025년 9월,month,철도,개별 노선,'25년 9월 개통할 예정이다,보도자료 본문,국토교통부 대도시권광역교통위원회는「위례선 도시철도 건설사업」의 사업계획을 11월 28일 승인한다고 밝혔다. 사업시행자인 서울특별시에서 '22년 11월 사업을 본격 착공하여 '25년 9월 개통할 예정이다.,high,원문 직접 확인,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=1&id=95087500,ALLOW,200,html,,22dc29dedf04c77cb34775024aa5ad13c497e6c8416d7583bf027987b632af64,23025,evidence\documents\위례\2022-11-28_대광위__28일_위례선_도시철도사업_사업계획_승인_착공__25년_개통.html,9ceb325fb73ca6bcb770d175921fd7a705d96e1cfa37ecc9cda758f420cf9ae8,,N,0.675,2026-08-26T20:20:33+09:00,needs_human,인용문:N,E1-C05,2G_historical,actual_operation
C06,위례,actual_operation,국토교통부 보도자료,"김용석 대광위원장, 위례신도시 광역교통개선대책 점검",국토교통부 대도시권광역교통위원회,2026-02-26,https://www.molit.go.kr/USR/NEWS/dtl.jsp?lcmspage=15&id=95091747,html,2026년,year,철도,지구 전체,"위례선 트램, 위례신사선 등 교통대책 신속추진 강조",보도자료 본문,"김용석 대도시권광역교통위원회 위원장은 26일 위례신도시를 방문하여 광역교통개선대책 추진현황을 점검했다. 입주민 교통편의 제고를 위해 위례선 트램, 위례신사선 등 교통대책 신속추진을 강조했다.",low,URL fetch 실패. 내용는 검색결과 스니펫 기반,https://www.molit.go.kr/USR/NEWS/dtl.jsp?lcmspage=15&id=95091747,ALLOW,200,html,,9d33b78322fa981272be62037cfae20837fac617fddb71188aaa84ba0a2b9959,61661,evidence\documents\위례\2026-02-26_김용석_대광위원장__위례신도시_광역교통개선대책_점검.html,00611cfb296dd0be8c0ed1c9dc7f86d965519bed620d2be3e9275f4a41a656c4,,N,0.65,2026-08-26T20:20:37+09:00,needs_human,인용문:N,E1-C06,2G_historical,actual_operation
A07,남양주 다산,occupancy_start,공공기관 공고,다산신도시 지금지구 A1블록 국민임대주택 입주자모집공고,LH,2015-08-11,https://www.myhome.go.kr/hws/portal/sch/selectRsdtRcritNtcDetailView.do?pblancId=7766,html,2016년,year,임대,개별 블록,입주예정연도: 2016년,공고문 본문,"다산신도시 지금지구 A1블록 국민임대주택 입주자모집공고. 입주대상 신혼부부, 주거취약계층, 저소득층, 무주택자.",high,원문 직접 확인,https://www.myhome.go.kr/hws/portal/sch/selectRsdtRcritNtcDetailView.do?pblancId=7766,ALLOW,200,html,,2514f69cab8c2f81040add73d02a37db5347508a5714c2acfa347bfffe0258d4,166818,evidence\documents\남양주 다산\2015-08-11_다산신도시_지금지구_A1블록_국민임대주택_입주자모집공고.html,45a1fc3095148b3ed95c997827d0c1951809261b9cf4fd7e598973b5c1625333,,N,0.767,2026-08-26T20:20:41+09:00,needs_human,인용문:N,E1-A07,2G_historical,occupancy_planned_block
A08,남양주 다산,occupancy_start,공공기관 공고,남양주 다산역 A2 경기행복주택 입주자모집,LH,2018-12-12,https://blog.naver.com/wise8949/221417570455,html,2019년,year,임대,개별 블록,입주예정연도: 2019년,블로그 요약,"전용면적 24㎡ 123가구, 전용면적 33㎡ 65가구, 전용면적 36㎡ 586가구, 전용면적 44㎡ 20가구이며 794가구를 모집합니다.",low,원문 LH 공고 URL 필요. 현재는 블로그 요약,https://blog.naver.com/wise8949/221417570455,DENY,DENIED,,,,0,,,,,,2026-08-26T20:20:41+09:00,rejected,비원문/URL불량,E1-A08,2G_historical,occupancy_planned_block
B07,남양주 다산,promise_date,국토교통부 보도자료,남양주왕숙·고양창릉 신도시 교통대책 확정!,국토교통부,2020-12-29,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=2&id=95084988,html,2020-12-29,day,광역교통,지구 전체,남양주왕숙 광역교통개선대책 확정,보도자료 본문,국토교통부는 대도시권광역교통위원회 심의('20.12.4)를 거쳐 남양주왕숙(6만 6천호)과 고양창릉(3만 8천호)의 광역교통개선대책을 확정하였다.,high,원문 직접 확인,https://www.molit.go.kr/mta/USR/N0201/m_36770/dtl.jsp?lcmspage=2&id=95084988,ALLOW,200,html,,773ef92a950674c20a9fb0ee461fea3e5344baeb0c2fb6d8346a5011f0d3c107,35788,evidence\documents\남양주 다산\2020-12-29_남양주왕숙_고양창릉_신도시_교통대책_확정_.html,287fe33b78025c040b8c36ebe40fdddce978045c640afb91db00f75228b3839d,,Y,1.0,2026-08-26T20:20:44+09:00,link_verified,,E1-B07,2G_historical,promise_date
B08,남양주 다산,promise_date,국토교통부 보도자료,"8월 별내선 개통, 버스 18개 노선 · 34대 증차 … 수도권 동부지역 출퇴근 30분 시대",국토교통부 대도시권광역교통위원회,2024-07-18,https://blog.naver.com/mltmkr/223516805632,html,2024-08,month,버스,지구 전체,다산역 9개 노선 변경 및 16대를 증차,보도자료 본문,"국토교통부 대도시권광역교통위원회는 """"출퇴근 30분 시대"""" 실현을 위한 수도권 동부지역 교통편의 제고 방안을 발표했다. 다산역 9개 노선 변경 및 16대를 증차한다.",high,원문 블로그 요약. PDF 원문: 240719(조간)수도권동부지역_출퇴근_30분시대실현_4.4조원규모의철도·도로사업본격추진(광역교통정책과).pdf,https://blog.naver.com/mltmkr/223516805632,DENY,DENIED,,,,0,,,,,,2026-08-26T20:20:44+09:00,rejected,비원문/URL불량,E1-B08,2G_historical,promise_date
C07,남양주 다산,actual_operation,지자체 공지,다산역 개통에 따른 버스노선 변경 알림,남양주시,2024-07-03,https://www.nyj.go.kr/www/selectBbsNttView.do?key=2481&bbsNo=62&nttNo=482937,html,2024.07.13.,day,버스 노선,개별 노선,노선변경예정일: 2024.07.13.(토) 첫차부터,공지 본문,"다산역 개통대비 다산역 인근 버스노선을 붙임과 같이 원복 및 변경하고자 하니 버스이용에 참고하시기 바랍니다. 5개노선（34번, 땡큐 10번, 땡큐 11번, 땡큐 12번, 170번）. 노선변경예정일: 2024.07.13.(토) 첫차부터.",high,원문 직접 확인,https://www.nyj.go.kr/www/selectBbsNttView.do?key=2481&bbsNo=62&nttNo=482937,ALLOW,200,html,,a6d4837d85331f74a95b9c531d00a4408cda460dd10a7dbd2df4eed29ca65a66,308399,evidence\documents\남양주 다산\2024-07-03_다산역_개통에_따른_버스노선_변경_알림.html,53661197dd75be8a92f6d672a4b84e0c02ba01d8692a2de24affc75d619a984a,,N,0.8,2026-08-26T20:20:48+09:00,needs_human,인용문:N,E1-C07,2G_historical,actual_operation
C08,남양주 다산,actual_operation,지자체 공지,남양주시 땡큐버스 노선체계 개선…공약이행,남양주시,2022-12-29,https://m.ekn.kr/view.php?key=20221229010006452,html,2023-01-01,day,버스 노선,개별 노선,내년 1월 1일부터 땡큐버스 4개 노선 경로 변경,기사 본문,"남양주시가 내년 1월 1일부터 땡큐 10번, 땡큐 11번, 땡큐 12번, 땡큐 58-3번 등 땡큐버스 4개 노선을 대상으로 경로 변경을 추진한다.",low,단서기사: 에너지경제신문. 원문 남양주시 공지 URL 필요,https://m.ekn.kr/view.php?key=20221229010006452,DENY,DENIED,,,,0,,,,,,2026-08-26T20:20:48+09:00,rejected,비원문/URL불량,E1-C08,2G_historical,actual_operation
A09,하남 미사,occupancy_start,공공기관 공고,하남미사17단지 임대주택 입주자모집공고,LH,2025-03-14,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017628&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,html,2016.07,month,임대,개별 블록,입주예정월 : 2016.07,공고문 본문,- 소재지 : 경기도 하남시 미사강변서로 167(망월동) 하남미사17단지. 입주예정월 : 2016.07. 공고일 2025.03.14.,high,원문 직접 확인,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300017628&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,ALLOW,200,html,,ed89eaafefe6bedf10fbdd14d6ffd26f6db3ea172a6961e787b0659cb092edf4,253207,evidence\documents\하남 미사\2025-03-14_하남미사17단지_임대주택_입주자모집공고.html,8db6d3d815a83923deb0345374ac8c053e3339283979e2f2e7fd58e7fbeabb6b,,N,0.507,2026-08-26T20:20:51+09:00,needs_human,인용문:N,E1-A09,2G_historical,occupancy_planned_block
A10,하남 미사,occupancy_start,공공기관 공고,"미사강변도시 A24, A25블록 10년 공공임대주택리츠 입주자 모집",NHF제6호및제7호공공임대위탁관리부동산투자회사,2016-07-01,https://m.cafe.daum.net/apt3456/QdJA/3363,html,2016-07-01,day,임대,개별 블록,이 주택의 입주자모집공고일은 2016.7.1(금),공고문 본문,"이 주택의 입주자모집공고일은 2016.7.1(금)이며, 이는 청약자격의 판단기준일입니다. 공급위치 : 경기도 하남시 망월동, 풍산동, 선동, 덕풍동 일원 하남미사지구 내 A24, A25블록.",high,원문 직접 확인,https://m.cafe.daum.net/apt3456/QdJA/3363,DENY,DENIED,,,,0,,,,,,2026-08-26T20:20:51+09:00,rejected,비원문/URL불량,E1-A10,2G_historical,occupancy_planned_block
